nyt_topic_1,nyt_topic_2,nyt_topic_3,nyt_topic_4,nyt_topic_5,nyt_topic_6,nyt_topic_7,nyt_topic_8,nyt_topic_9,nyt_topic_10,date
0.00018442728,0.0057249777,0.07226034,0.013919695,0.8550505,0.026384747,0.00018439542,0.025922028,0.00018442873,0.00018443503,2020-05-01
5.9681734e-05,5.9681744e-05,0.036193255,5.9678994e-05,0.7814474,0.047637075,5.9669343e-05,0.060282785,0.0076930565,0.06650774,2020-05-02
0.00030363185,0.00030366145,0.18201369,0.000303658,0.76416993,0.00030364114,0.00030360516,0.00030365764,0.024303047,0.0276915,2020-05-03
0.011122542,0.4787506,0.00996253,0.037968397,0.10158092,4.442716e-05,4.442031e-05,0.07637214,0.13361704,0.15053694,2020-05-04
0.08029829,0.4603844,0.046030995,0.03899152,0.10581869,0.07951309,4.6334386e-05,0.087980874,0.058167573,0.042768307,2020-05-05
0.00013673454,0.010041899,0.070264064,0.014604217,0.6084892,0.24232271,0.00013671111,0.053730894,0.00013674684,0.00013676644,2020-05-06
0.0002778124,0.027216457,0.00027780817,0.00027779306,0.03037368,0.00027779094,0.00027774318,0.9290449,0.011698247,0.00027781902,2020-05-07
0.0002736492,0.38083866,0.13279027,0.000273622,0.00027364714,0.41422752,0.0002735786,0.07050174,0.00027365348,0.0002736262,2020-05-08
0.00023538503,0.4178857,0.06960195,0.02413357,0.34157902,0.00023535166,0.0002353103,0.00023535424,0.00023533992,0.14562306,2020-05-09
0.00019950986,0.14537904,0.00019950543,0.08533168,0.0042232685,0.00019951268,0.00019946104,0.13623531,0.059385832,0.5686469,2020-05-10
0.021779506,0.25424218,0.14792767,0.00020986355,0.117972806,0.41014642,0.0002098463,0.013625332,0.00020986305,0.03367651,2020-05-11
0.00016968594,0.26349777,0.00016967987,0.06106875,0.06923995,0.00016967367,0.00016963472,0.51894456,0.0715807,0.014989598,2020-05-12
0.00018979865,0.122004725,0.0001898068,0.18972227,0.00018983353,0.06466681,0.00018977711,0.31251654,0.27763286,0.03269761,2020-05-13
0.0001389031,0.2807435,0.00013890011,0.071639515,0.011054504,0.00013890673,0.00013887812,0.1410266,0.48336077,0.01161949,2020-05-14
0.00014441882,0.039481487,0.00014442227,0.011635718,0.00014444755,0.00014443546,0.00014439864,0.28236932,0.6656469,0.00014442825,2020-05-15
0.00014972604,0.65504676,0.00014971389,0.061442092,0.00014973544,0.00014972266,0.00014969734,0.09019794,0.10336061,0.08920402,2020-05-16
0.00014217329,0.08426848,0.24272324,0.0001421723,0.028927783,0.13740818,0.00014213996,0.0026419773,0.0001421734,0.5034617,2020-05-17
7.4088726e-05,0.004020084,7.409556e-05,7.409832e-05,0.17905048,0.3134855,7.407739e-05,0.364796,0.1273065,0.011045085,2020-05-18
0.018765552,0.33312806,0.052569017,0.10295942,0.24254964,0.033567514,4.6488618e-05,0.049781315,0.010328533,0.15630445,2020-05-19
0.00015013861,0.029935533,0.078539595,0.00015014168,0.5579316,0.0262525,0.00015011511,0.1480946,0.00015013329,0.1586457,2020-05-20
0.4259506,0.25703704,0.0001890326,0.00018899555,0.26999843,0.00018903188,0.00018895908,0.045879863,0.00018899895,0.00018901368,2020-05-21
0.0044381595,0.27713177,0.00017485561,0.00017483789,0.3291277,0.00017485963,0.00017480958,0.38825336,0.00017484835,0.0001748431,2020-05-22
0.0505647,0.0025246795,0.00020957598,0.048152372,0.35578522,0.07596637,0.00020951747,0.00020957414,0.003734745,0.4626432,2020-05-23
0.0008304994,0.41273135,0.039553914,0.14016432,0.129407,4.6144658e-05,4.6135086e-05,0.081846364,0.003118187,0.19225608,2020-05-24
4.6531426e-05,0.39884785,0.05270026,0.052354045,0.11844933,0.013873184,4.6526922e-05,0.044138335,0.010553515,0.30899042,2020-05-25
0.07134828,0.52689683,0.14842473,0.07109798,0.10575246,0.035422303,4.587692e-05,0.012434911,0.015670344,0.012906233,2020-05-26
0.30558255,0.4208449,0.1079029,0.021898646,0.039240334,0.00017686804,0.00017683463,0.086157985,0.00017688803,0.017842112,2020-05-27
0.005610606,0.041179825,0.29433137,7.0382346e-05,0.21125674,7.0382186e-05,7.037887e-05,0.28160146,0.00820596,0.15760285,2020-05-28
0.5503576,0.15556726,0.00025809102,0.00025807036,0.00025810607,0.00025809102,0.0002580473,0.2922686,0.00025807586,0.00025807632,2020-05-29
0.0001704919,0.011529431,0.030470643,0.11974506,0.0001705298,0.18195277,0.00017046288,0.3379765,0.31764364,0.00017048807,2020-05-30
8.338505e-05,0.1350871,0.045687098,0.08600601,8.3401166e-05,0.6785101,8.33675e-05,0.01734924,0.024227481,0.012882811,2020-05-31
8.878953e-05,0.43504998,8.87943e-05,0.060056195,0.30169246,8.879e-05,8.878943e-05,0.106493264,8.8797206e-05,0.09626418,2020-06-01
0.046563778,0.5331492,0.16753872,0.0451308,5.519168e-05,0.11274073,5.5178964e-05,0.062120862,0.0004438717,0.032201704,2020-06-02
0.00022862415,0.00022862607,0.00022862865,0.00022866599,0.89228535,0.012231166,0.00022858544,0.062327847,0.031783905,0.00022862751,2020-06-03
0.000336303,0.0003363103,0.00033632645,0.00033629735,0.9969731,0.00033650664,0.0003362557,0.00033631368,0.0003362983,0.00033629386,2020-06-04
0.037562232,0.061066493,0.086865634,0.00018102906,0.191726,0.00018102913,0.00018099287,0.60832375,0.00018102146,0.013731805,2020-06-05
0.013417951,0.36009288,0.08390369,0.06182602,0.17934045,0.029597264,4.58133e-05,0.042537056,0.019712929,0.2095259,2020-06-06
0.0062733446,0.00035158588,0.00035157046,0.00035156077,0.82084656,0.00035155469,0.00035150172,0.1552354,0.015535331,0.0003515728,2020-06-07
0.00018130633,0.3367816,0.41864234,0.007854693,0.16478033,0.0030654322,0.00017042851,0.03541221,0.0001704648,0.03294121,2020-06-08
0.00021233893,0.29931483,0.04588437,0.17235912,0.005672127,0.00021235741,0.00021229993,0.060783103,0.41096994,0.0043794746,2020-06-09
0.00016440073,0.019909648,0.75215125,0.00016440667,0.1918537,0.0001644043,0.00016437058,0.022779236,0.012484237,0.00016440316,2020-06-10
0.00063278456,0.729477,0.000632794,0.0006326978,0.19553874,0.000632684,0.00063261506,0.07055527,0.0006326734,0.00063276757,2020-06-11
0.2537341,0.28632474,0.2195407,0.00022430833,0.14804925,0.09122985,0.00022425722,0.00022427549,0.00022424954,0.00022425428,2020-06-12
0.14269076,0.7296507,0.12520365,0.00035071195,0.00035076702,0.0003507063,0.00035064504,0.00035071332,0.00035069106,0.0003506952,2020-06-13
0.00014427956,0.3056156,0.00014428214,0.00014427898,0.34024122,0.24468772,0.00014426053,0.09283757,0.015896516,0.00014427338,2020-06-14
0.05485485,0.40505317,0.14864427,4.6699235e-05,0.12892361,0.017093597,4.6691635e-05,0.24524373,4.6701763e-05,4.669833e-05,2020-06-15
0.00017972667,0.2220216,0.01563628,0.062092748,0.03290039,0.28135416,0.00017968027,0.061287593,0.32416812,0.00017973468,2020-06-16
0.10783636,0.10005347,0.00019503866,0.00019501778,0.045151353,0.00019503765,0.00019498939,0.5391451,0.1829816,0.024052087,2020-06-17
0.00017251282,0.10526127,0.00017250943,0.0001725213,0.066229895,0.00017251488,0.00017247615,0.8026029,0.022319498,0.002723984,2020-06-18
0.00015932752,0.9025954,0.00015933685,0.00015931198,0.04070539,0.00015932358,0.0028237225,0.052919544,0.00015933753,0.00015931543,2020-06-19
0.0001566645,0.09829755,0.00015666013,0.17102958,0.0042577717,0.15386187,0.00015662152,0.23109551,0.3408311,0.00015665147,2020-06-20
0.036844376,0.22461456,0.008207475,8.579631e-05,0.036499303,8.57895e-05,8.576908e-05,0.40515074,0.26868623,0.019739943,2020-06-21
5.855705e-05,0.46437398,5.8560927e-05,0.018885171,0.16104637,0.06629422,5.8547892e-05,0.24372293,0.045443095,5.8561174e-05,2020-06-22
0.00023246408,0.030764794,0.00023244455,0.2110661,0.5582262,0.04063814,0.0002324009,0.13814831,0.020226669,0.00023247414,2020-06-23
0.0003979268,0.00039794168,0.00039796098,0.00039798112,0.9814045,0.015411867,0.0003978703,0.0003979449,0.0003980632,0.0003979403,2020-06-24
0.00023497241,0.2310821,0.00023496918,0.04033587,0.08256022,0.00023495022,0.00023495781,0.644612,0.00023495467,0.00023496829,2020-06-25
0.00012976323,0.03774007,0.03331658,0.00012976179,0.42715088,0.00012976507,0.00012973823,0.5010139,0.00012977414,0.00012975688,2020-06-26
0.0002276223,0.0002276035,0.86392295,0.00022759507,0.1342562,0.00022762519,0.00022758885,0.00022760949,0.00022759908,0.00022761016,2020-06-27
0.00018822936,0.38610417,0.00018822431,0.00018823137,0.44311076,0.0001882212,0.00018824878,0.10162571,0.068029985,0.00018823941,2020-06-28
8.591777e-05,0.2339123,0.06361111,0.058173113,0.025168683,0.5960391,8.5924956e-05,8.5923886e-05,0.022751935,8.591802e-05,2020-06-29
0.19209975,0.47977597,0.00029625677,0.00029625077,0.2691525,0.05719434,0.0002962017,0.0002962707,0.00029624676,0.00029624096,2020-06-30
0.0002611326,0.00026112492,0.037429668,0.046483174,0.018172124,0.15313645,0.0002610771,0.6504271,0.09330701,0.0002611182,2020-07-01
0.03543649,0.00022844167,0.00022848837,0.00022844363,0.067018464,0.00022843447,0.00022837053,0.7186881,0.17748639,0.00022844144,2020-07-02
0.005883736,0.12239124,5.677507e-05,0.006995076,0.00683622,5.677316e-05,5.676392e-05,0.85394627,5.6778495e-05,0.0037203634,2020-07-03
0.00017636654,0.033256963,0.00017635374,0.021897972,0.028364358,0.00017637335,0.00017632284,0.3170499,0.59854907,0.00017635894,2020-07-04
0.00018330943,0.067336135,0.013383459,0.11879084,0.00018333162,0.75317264,0.00018327584,0.046400446,0.00018330415,0.00018330486,2020-07-05
0.049019556,0.19223146,0.00014832449,0.09287091,0.09326241,0.0001483075,0.00014829086,0.065415226,0.416311,0.09044448,2020-07-06
0.00018521937,0.041304283,0.00018521666,0.00018520716,0.9572138,0.0001852059,0.0001853645,0.00018523596,0.00018523991,0.00018521931,2020-07-07
0.07215884,0.22431074,0.019586034,0.0001496026,0.012148549,0.5203733,0.0001495639,0.15082417,0.00014959266,0.00014959645,2020-07-08
0.0001610173,0.28315568,0.2626549,0.00016102099,0.3806846,0.00016105952,0.00016098713,0.065334275,0.007365475,0.00016101733,2020-07-09
0.028790897,0.42284298,0.0148857,0.09133424,0.10300378,0.008299838,4.5557612e-05,0.08070682,0.096308574,0.15378158,2020-07-10
0.024647493,0.015425229,0.6376901,0.0001126591,0.18354706,0.028234228,0.00011263296,0.08269771,0.000112657806,0.027420186,2020-07-11
0.14942798,0.017629394,0.35541448,0.00015510047,0.30034924,0.011861524,0.00015508456,0.13915753,0.025694525,0.00015511761,2020-07-12
0.0025314775,0.25381833,0.00011746137,0.00011748613,0.23143621,0.00011745412,0.00011744141,0.38383913,0.061640143,0.0662649,2020-07-13
0.00013484716,0.0855225,0.44681758,0.00013485257,0.15335874,0.00013486057,0.00013483076,0.053026423,0.004323817,0.25641158,2020-07-14
0.04642214,0.13613556,0.034782466,0.029415334,0.20543623,0.00015585472,0.00015582994,0.1387414,0.00015587448,0.4085993,2020-07-15
0.00019792408,0.79723126,0.00019793099,0.00019792658,0.014300455,0.00019792219,0.00019789001,0.18708286,0.00019792662,0.00019792814,2020-07-16
0.021399846,0.15849821,0.00036390868,0.034837037,0.0010798909,0.40769953,0.00036382274,0.37502995,0.00036388834,0.00036389488,2020-07-17
0.00030368188,0.00030370266,0.00030371375,0.00030383657,0.99726653,0.00030368572,0.00030373718,0.00030372478,0.0003037019,0.0003036947,2020-07-18
0.07782893,0.5125625,0.09516151,0.09070273,0.02932121,0.07010966,4.8163856e-05,0.066725075,0.045229215,0.012311028,2020-07-19
0.00013815911,0.08933557,0.0065456587,0.46921507,0.0034775757,0.361691,0.00013812428,0.057858445,0.00013815153,0.011462231,2020-07-20
0.100701876,0.3325496,0.022506194,0.0001316049,0.03664778,0.5069366,0.00013154779,0.0001315898,0.00013158747,0.00013157574,2020-07-21
4.9919337e-05,0.698665,0.008008649,0.00030928844,4.9919145e-05,4.9913473e-05,4.9909e-05,0.22151394,0.0044119325,0.06689148,2020-07-22
0.28315467,0.2796582,0.19981444,0.00010864839,0.06693571,0.041441407,0.002153752,0.12651587,0.00010866083,0.00010866363,2020-07-23
0.00776064,0.37921843,0.01995756,0.016179604,0.160748,0.046919532,4.4426295e-05,0.0744168,0.09426644,0.20048854,2020-07-24
0.068910845,0.58536637,0.070074484,0.020010896,0.16833796,0.018609745,4.6785626e-05,0.05448822,0.0141079165,4.6793128e-05,2020-07-25
7.709686e-05,0.8183789,0.047139395,0.014309762,0.027202621,0.021975499,7.707964e-05,0.048117388,0.022645133,7.7093166e-05,2020-07-26
0.037420347,0.41602474,0.06837757,0.00012260299,0.476404,0.00012260856,0.0001225868,0.0011602908,0.00012260226,0.00012260657,2020-07-27
0.00023140984,0.0100740995,0.38390172,0.00023140215,0.1432687,0.022465082,0.00023135048,0.38493568,0.054429192,0.00023138561,2020-07-28
0.2650271,0.13316445,0.12570256,0.00016578267,0.1629056,0.00016578069,0.00016574735,0.061798874,0.00016576164,0.25073832,2020-07-29
0.26543784,0.458863,0.13079299,0.00014446312,0.112093,0.0206333,0.0001444431,0.011602058,0.00014447738,0.00014447227,2020-07-30
0.071301915,0.61046296,0.088239975,0.0029097183,0.037028622,0.014601965,4.77199e-05,0.16213475,0.0068181907,0.0064541735,2020-07-31
0.018186491,0.00038906466,0.00020378148,0.00020380251,0.04079669,0.00020377619,0.00020373311,0.8906182,0.006962891,0.042231586,2020-08-01
4.8991173e-05,0.6908778,0.013322876,0.011411625,4.898893e-05,4.8985105e-05,4.8978174e-05,0.23870899,0.0049841986,0.040498547,2020-08-02
0.02641747,0.061844956,0.065378495,0.019835077,0.011707682,0.0070303185,0.000120325094,0.072683044,0.00012035413,0.7348623,2020-08-03
0.00027722586,0.9422531,0.0002772389,0.033581648,0.022224685,0.00027726928,0.00027714836,0.00027723855,0.0002772162,0.00027723506,2020-08-04
0.02061579,0.718075,0.017064316,0.007389971,0.12850472,8.6492684e-05,8.647803e-05,0.095013395,0.0098774815,0.0032863554,2020-08-05
0.29114294,0.30040562,0.09999096,0.00024126674,0.08631881,0.00024123813,0.00024120505,0.1671159,0.054060854,0.0002412539,2020-08-06
0.00023810491,0.2074773,0.00023810899,0.5187177,0.00023811057,0.0002381297,0.00023806185,0.09049541,0.18188092,0.00023813247,2020-08-07
0.00017601196,0.037964635,0.02133811,0.6872144,0.02606154,0.03390652,0.00017597574,0.1928108,0.00017600424,0.0001760154,2020-08-08
0.00013666035,0.69054234,0.00013667753,0.00013667908,0.00013667725,0.0001366714,0.00013666957,0.3083643,0.00013666482,0.00013666518,2020-08-09
0.23213133,0.38404763,0.13694231,0.00020036827,0.12635528,0.00020035368,0.0002003377,0.1195216,0.0002004054,0.00020036878,2020-08-10
0.00018612877,0.30983254,0.00018615217,0.050069466,0.077878945,0.12266365,0.00018609874,0.43862468,0.00018614357,0.00018613467,2020-08-11
0.00012838261,0.37154013,0.00012838554,0.00012839171,0.00012838385,0.43121713,0.00012835412,0.06264739,0.13382508,0.0001283749,2020-08-12
9.375426e-05,0.24810643,0.04048435,0.080807865,0.013248638,0.5190087,9.373762e-05,0.08458438,0.013478337,9.37566e-05,2020-08-13
0.062949166,0.6708681,0.12434476,0.0035655573,0.009241134,0.02065712,4.5294957e-05,0.10823833,4.5305034e-05,4.5305376e-05,2020-08-14
4.5222478e-05,0.6950875,0.022723489,0.026280701,4.522543e-05,0.014981786,4.521879e-05,0.014989522,0.066038586,0.15976276,2020-08-15
0.13925949,0.07785241,0.13502982,0.00599637,0.4556782,0.00018354383,0.0001834995,0.18544956,0.00018354299,0.00018355013,2020-08-16
0.00023961872,0.042458165,0.45353875,0.00023961412,0.4540696,0.008710617,0.00023960986,0.00023963273,0.00023961715,0.040024754,2020-08-17
0.115387104,0.044004373,0.48496705,0.00015276055,0.2008914,0.0001527321,0.00015272108,0.14212595,0.012013181,0.00015274715,2020-08-18
0.0002461239,0.00024613857,0.055466734,0.070551045,0.059833758,0.2982048,0.0027590643,0.50399065,0.00024612795,0.008455526,2020-08-19
0.10592261,0.5142958,0.14915404,0.019648243,0.07947196,0.06972117,4.5582343e-05,0.032012418,4.5591627e-05,0.029682519,2020-08-20
4.728979e-05,0.5746951,0.04349704,0.0136115085,0.12129906,0.015824005,4.727865e-05,0.030583147,0.03680408,0.1635914,2020-08-21
0.016237149,0.46631113,0.17153843,0.00047998712,0.20843825,0.00048000232,0.0004799591,0.13507506,0.0004799817,0.0004800573,2020-08-22
0.093107685,0.0004061099,0.116345145,0.00040614957,0.00667115,0.0004060859,0.00040605906,0.2628956,0.4923179,0.027038142,2020-08-23
0.0053223073,0.21165851,0.00036845845,0.00036843243,0.037520573,0.00036839244,0.00036837082,0.43030465,0.12983748,0.18388285,2020-08-24
0.10106026,0.00018073292,0.060305104,0.0001807111,0.05252464,0.00018071718,0.00018069158,0.6177561,0.16745028,0.00018071647,2020-08-25
0.40572417,0.53639364,0.00014917721,0.00014917669,0.00014917967,0.00014916496,0.00014914025,0.026403723,0.030583367,0.00014920202,2020-08-26
7.318132e-05,0.04769895,0.027627265,0.0067829466,0.5673292,7.318553e-05,7.316492e-05,0.26442802,0.067779094,0.018134939,2020-08-27
4.5392415e-05,0.48117918,0.0062055592,0.1509934,0.04879824,0.022219015,4.5383284e-05,0.1624073,0.012398984,0.115707524,2020-08-28
0.14006014,0.55443233,0.12223987,0.007966752,0.08506072,0.035128213,4.5326964e-05,0.019861525,0.035159744,4.532993e-05,2020-08-29
0.39389905,0.35314336,0.18803853,0.00016479104,0.010982755,0.0531124,0.00016475724,0.00016480626,0.00016478432,0.00016479108,2020-08-30
0.13031134,0.14377005,5.0290608e-05,5.028671e-05,0.0054710396,0.44675377,5.027987e-05,0.26783156,0.005661122,5.0288647e-05,2020-08-31
9.4765106e-05,0.0001112023,9.47682e-05,0.7389496,9.4765746e-05,0.08111024,9.474697e-05,0.122452766,0.05690239,9.476463e-05,2020-09-01
9.719227e-05,0.15569675,0.0051630535,9.7199096e-05,0.005386176,9.719792e-05,9.717771e-05,0.8331709,9.718932e-05,9.7202814e-05,2020-09-02
0.0465437,0.6405839,0.2409204,9.3197115e-05,0.050835118,9.319918e-05,9.318403e-05,0.0062564705,0.014337342,0.00024350658,2020-09-03
0.037984762,0.66793716,0.04317451,0.07264007,0.010883794,0.0032839205,5.8407728e-05,0.020855848,0.14312309,5.8418413e-05,2020-09-04
0.032132566,0.00016014394,0.13415498,0.0001601242,0.6982866,0.00016014586,0.0001601059,0.00016014458,0.00016012044,0.13446505,2020-09-05
0.2114109,0.5343781,0.052535404,5.132982e-05,0.058854375,0.08274141,0.0011312003,0.02893711,0.029908868,5.133048e-05,2020-09-06
0.14797509,0.06214732,0.7417128,0.0007344179,0.01954822,0.024944305,0.0007343905,0.0007344786,0.0007344808,0.0007344953,2020-09-07
0.084299915,0.51168317,0.10780773,0.030652782,0.038400885,0.026325926,4.5628854e-05,0.12764199,0.053066544,0.020075388,2020-09-08
0.00027874438,0.040150482,0.0002787325,0.0002787639,0.009896175,0.00027872704,0.00027868384,0.5827452,0.36553574,0.00027873076,2020-09-09
0.0002325178,0.18385403,0.00023251392,0.00023256098,0.0263445,0.00023252984,0.00023248151,0.76575756,0.022648731,0.00023253786,2020-09-10
0.00018182416,0.00018182752,0.11844578,0.00018183017,0.007365388,0.31041104,0.00018178886,0.00018182937,0.00018182966,0.56268686,2020-09-11
0.0001992384,0.00019924126,0.00019922404,0.02841386,0.09102255,0.00019921837,0.00019918675,0.8508228,0.009694359,0.019050311,2020-09-12
0.00014180967,0.9671458,0.00014181015,0.00014181147,0.031719662,0.00014180869,0.00014181719,0.00014182231,0.00014184303,0.00014180574,2020-09-13
0.00015430708,0.023047552,0.027674792,0.027657568,0.8542659,0.06658245,0.00015444074,0.00015429893,0.00015431156,0.00015429921,2020-09-14
0.00031545985,0.31017372,0.00031545764,0.00031549245,0.6873026,0.00031546687,0.0003154278,0.00031548072,0.00031545697,0.00031546815,2020-09-15
0.0003448351,0.1851557,0.00034483266,0.09854189,0.29925385,0.00034486406,0.00034481267,0.3452008,0.0701235,0.00034485894,2020-09-16
0.017261995,0.48301768,0.14852455,0.030690499,0.15242517,0.13814776,4.5765533e-05,0.027664851,0.0021759386,4.5753924e-05,2020-09-17
0.000111579546,0.21381055,0.016984276,0.00011157966,0.018487375,0.7230057,0.00011155676,0.027154207,0.00011158348,0.00011158331,2020-09-18
4.696109e-05,0.50467443,0.033769477,0.022963118,0.15017924,0.009029055,4.6950307e-05,0.09768287,0.023040593,0.15856725,2020-09-19
4.599954e-05,0.4301454,0.053191014,0.08117826,0.12008492,0.039272483,4.5989942e-05,0.098932,0.06126152,0.11584242,2020-09-20
0.041119687,0.26364687,0.00021605646,0.00021603199,0.11430844,0.5796288,0.00021600342,0.00021605402,0.00021603069,0.00021604553,2020-09-21
0.0001841684,0.041859798,0.00018417535,0.20349465,0.07321669,0.1888886,0.00018414368,0.14697015,0.34483343,0.00018420308,2020-09-22
0.000220817,0.11461747,0.030129805,0.02797017,0.0540445,0.032214366,0.00022075631,0.5159849,0.22437647,0.00022079854,2020-09-23
0.10213801,0.5758119,0.044653516,0.05878673,0.0343042,0.020370603,4.7101632e-05,0.15737699,4.709177e-05,0.006463827,2020-09-24
0.00014593512,0.016008278,0.018524762,0.0001459409,0.87388945,0.00014592952,0.00014589886,0.067074224,0.00014593128,0.023773639,2020-09-25
0.00019901748,0.00019900133,0.00019900498,0.00019900638,0.9982088,0.0001990001,0.00019897081,0.00019902446,0.00019907487,0.0001990429,2020-09-26
0.00022194536,0.5537425,0.00022197749,0.00022195811,0.42810193,0.00022193641,0.00022191345,0.00022197538,0.016601877,0.00022194097,2020-09-27
0.13574629,0.060081467,0.49529198,0.0001664805,0.069232106,0.00016647829,0.00016645106,0.10660823,0.13237403,0.00016647563,2020-09-28
0.3658108,0.32905614,0.0013469227,0.00018044803,0.1717598,0.09293012,0.00018042745,0.00018043548,0.03837444,0.00018043272,2020-09-29
0.027923536,0.0518135,0.00017326999,0.00017327367,0.12715133,0.70547634,0.00017323671,0.0728306,0.00017326206,0.014111699,2020-09-30
0.00020085543,0.75482625,0.00020085531,0.24356681,0.00020089102,0.00020087253,0.0002008434,0.00020087662,0.00020087215,0.00020085255,2020-10-01
0.056137703,0.6486935,0.12948725,0.04761686,0.056326892,4.7278714e-05,4.7273148e-05,0.023200616,0.026416546,0.012026146,2020-10-02
0.05238039,0.479339,0.024792923,0.08729142,0.08572266,4.486895e-05,4.486207e-05,0.03485004,0.07323524,0.16229859,2020-10-03
8.024315e-05,0.18128304,0.094729416,0.1644304,0.019315222,0.42968252,8.0223595e-05,0.06332618,0.046992473,8.024433e-05,2020-10-04
7.744919e-05,0.19082434,0.055024326,0.000529526,0.027785534,0.6777605,7.743506e-05,7.745383e-05,0.047765985,7.745368e-05,2020-10-05
0.00022568926,0.067898005,0.000225712,0.0002256967,0.10439476,0.00022568097,0.00022564895,0.82612747,0.00022569446,0.00022569639,2020-10-06
0.00053777837,0.021333251,0.039086398,0.0005378323,0.3188709,0.016950276,0.0005376916,0.47728795,0.12432013,0.00053776184,2020-10-07
0.00015223061,0.21550833,0.00015222919,0.30341527,0.00015224873,0.20804362,0.00015219944,0.18429846,0.08797322,0.00015222206,2020-10-08
0.037533652,0.07406281,0.28160253,0.00018851801,0.49204794,0.00018850439,0.00018847556,0.11381056,0.00018850734,0.00018850648,2020-10-09
0.00036946815,0.45147142,0.052734077,0.03556002,0.035377212,0.14258592,0.00036940316,0.00036949784,0.28079343,0.0003695068,2020-10-10
0.09852111,0.56146836,0.15228938,0.024539798,0.076386124,0.057265554,4.6912624e-05,0.020777587,0.008658235,4.6923727e-05,2020-10-11
0.021915745,0.027273921,0.035646077,0.00015134896,0.0072970325,0.69993293,0.00015130895,0.20732889,0.00015135581,0.00015134415,2020-10-12
