date,sp_close_pr,dj_close_pr,new_cases,new_deaths,people_vaccinated_per_hundred,funds_er,walcl,lr_treasury_r,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr,gold_pr,usd_eur
2021-09-09,4493.28,46562.72,166421.0,3215.0,63.04,0.08,8357314.0,-0.47,0.3199999999999999,0.1999999999999999,0.5599999999999999,0.92,0.1935483870967742,1800.0,0.8457
2021-09-10,4458.58,46196.95,242018.0,2472.0,63.18,0.08,8357314.0,-0.45,0.2307692307692307,0.3846153846153846,0.5,1.0,0.2553846153846154,1792.1,0.8467
2021-09-13,4468.73,46297.72,210778.0,2160.0,63.4,0.08,8357314.0,-0.45,0.1999999999999999,0.3666666666666666,0.4333333333333333,0.8,0.2087272727272727,1794.4,0.8466
2021-09-14,4443.05,45998.0,145407.0,1889.0,63.5,0.08,8357314.0,-0.48,0.1739130434782609,0.0869565217391304,0.0,0.6956521739130435,0.2223032069970845,1807.1,0.8472
2021-09-15,4480.7,46393.79,173248.0,2739.0,63.59,0.08,8448770.0,-0.46,0.1379310344827586,-0.0344827586206896,0.5172413793103449,0.8275862068965517,0.2144067796610169,1794.8,0.8463
2021-09-16,4473.75,46353.04,158777.0,3461.0,63.69,0.08,8448770.0,-0.45,0.217391304347826,0.1739130434782609,0.3043478260869565,0.7391304347826086,0.1756440281030444,1756.7,0.85
2021-09-17,4432.99,45995.39,210855.0,2444.0,63.79,0.08,8448770.0,-0.42,0.1351351351351351,0.3783783783783784,0.4324324324324324,0.8108108108108107,0.2732283464566929,1751.4,0.8528
2021-09-20,4357.73,45173.57,171795.0,2304.0,63.97,0.08,8448770.0,-0.44,0.15625,0.28125,0.625,0.8125,0.2857142857142857,1763.8,0.8528
2021-09-21,4354.19,45177.77,121732.0,2440.0,64.05,0.08,8448770.0,-0.43,0.0384615384615384,0.1538461538461538,0.2692307692307692,0.9230769230769232,0.3035878564857406,1778.2,0.8527
2021-09-22,4395.64,45633.6,131347.0,2685.0,64.13,0.08,8489824.0,-0.44,0.2916666666666667,0.1666666666666666,0.2916666666666666,0.8333333333333333,0.2428174235403151,1778.8,0.8555
2021-09-23,4448.98,46203.01,129159.0,3290.0,64.2,0.08,8489824.0,-0.39,0.2222222222222222,0.1666666666666666,0.3888888888888888,0.6666666666666667,0.1700854700854701,1749.8,0.8519
2021-09-24,4455.48,46225.29,174765.0,2473.0,64.3,0.08,8489824.0,-0.34,0.175,0.25,0.2749999999999999,0.875,0.2449209932279909,1751.7,0.8532
2021-09-27,4443.11,46151.73,155934.0,2265.0,64.49,0.08,8489824.0,-0.35,0.1481481481481481,0.2592592592592592,0.7037037037037037,0.9629629629629628,0.2860040567951318,1752.0,0.855
2021-09-28,4352.63,45170.54,112749.0,2502.0,64.58,0.08,8489824.0,-0.31,0.2413793103448276,0.1034482758620689,0.5862068965517241,0.8620689655172413,0.1656495204882301,1737.5,0.8558
2021-09-29,4359.46,45194.36,121384.0,2615.0,64.66,0.08,8447981.0,-0.28,0.2142857142857143,0.1071428571428571,0.3928571428571429,1.0,0.1832907075873827,1722.9,0.8623
2021-09-30,4307.54,44705.79,110394.0,2803.0,64.75,0.08,8447981.0,-0.29,0.36,0.24,0.64,0.96,0.1855249745158002,1757.0,0.8638
2021-10-01,4357.04,45232.37,154831.0,2147.0,64.85,0.08,8447981.0,-0.34,0.1621621621621621,0.3513513513513513,0.5405405405405406,0.945945945945946,0.2174369747899159,1758.4,0.8626
2021-10-04,4300.46,44616.6,142917.0,1922.0,65.01,0.08,8447981.0,-0.34,0.1071428571428571,0.1071428571428571,0.3571428571428571,0.7142857142857142,0.2119675456389452,1767.6,0.8605
2021-10-05,4345.72,45061.71,95227.0,1872.0,65.08,0.08,8447981.0,-0.33,0.1538461538461538,0.3461538461538461,0.5384615384615384,0.6153846153846154,0.290065264684554,1760.9,0.8623
2021-10-06,4363.55,45223.41,112177.0,2649.0,65.16,0.08,8464032.0,-0.34,0.4166666666666667,0.375,0.3333333333333332,0.9166666666666669,0.2125693160813308,1761.8,0.8652
2021-10-07,4399.76,45655.66,101524.0,2463.0,65.23,0.08,8464032.0,-0.31,0.2258064516129032,0.5161290322580645,0.6129032258064516,0.6774193548387097,0.2674418604651162,1759.2,0.8656
2021-10-08,4391.34,45526.24,131422.0,1800.0,65.32,0.08,8464032.0,-0.31,-0.0416666666666666,0.0,0.2916666666666666,0.7916666666666666,0.2117780294450736,1757.4,0.8638
2021-10-12,4350.65,45198.96,110605.0,2296.0,65.53,0.08,8464032.0,-0.34,0.1724137931034483,0.3103448275862069,0.3103448275862068,0.7241379310344827,0.2474662162162162,1759.3,0.8673
2021-10-13,4363.8,45388.01,108457.0,3208.0,65.6,0.08,8480942.0,-0.42,0.4347826086956522,0.0434782608695652,0.5652173913043479,0.8695652173913043,0.3276036400404449,1794.7,0.8624
2021-10-14,4438.26,46145.41,86941.0,2165.0,65.66,0.08,8480942.0,-0.44,0.12,0.0,0.36,0.72,0.3727454909819639,1797.9,0.8622
2021-10-15,4471.37,46420.03,109471.0,1799.0,65.74,0.08,8480942.0,-0.42,-0.1111111111111111,0.1111111111111111,0.4074074074074074,0.5185185185185185,0.2576142131979695,1768.3,0.8622
2021-10-18,4486.46,46582.91,98941.0,1774.0,65.88,0.08,8480942.0,-0.43,0.0499999999999999,0.25,0.25,0.8999999999999999,0.22508398656215,1765.7,0.8611
2021-10-19,4519.63,46904.78,81903.0,2129.0,65.94,0.08,8480942.0,-0.36,0.1875,0.3125,0.34375,0.8125,0.147914032869785,1770.5,0.8596
2021-10-20,4536.19,47083.9,91605.0,3171.0,66.0,0.08,8564943.0,-0.36,-0.0303030303030302,0.4242424242424242,0.1515151515151515,0.9393939393939394,0.2283702213279677,1784.9,0.8583
2021-10-21,4549.78,47249.35,78067.0,1988.0,66.06,0.08,8564943.0,-0.4,0.1351351351351351,0.2432432432432432,0.2972972972972972,0.8918918918918919,0.2362204724409449,1781.9,0.8601
2021-10-22,4544.9,47159.44,95948.0,1861.0,66.15,0.08,8564943.0,-0.42,0.2222222222222222,0.4444444444444445,0.3888888888888888,1.0,0.233970753655793,1796.3,0.8586
2021-10-25,4566.48,47403.82,112560.0,1474.0,66.33,0.08,8564943.0,-0.43,0.2352941176470588,0.3529411764705882,0.2352941176470588,0.5294117647058824,0.2445859872611465,1806.8,0.8613
2021-10-26,4574.79,47427.78,66654.0,1578.0,66.42,0.08,8564943.0,-0.48,0.2083333333333333,0.0833333333333333,0.4166666666666666,0.6666666666666667,0.2276422764227642,1793.4,0.8623
2021-10-27,4551.68,47072.64,102559.0,2055.0,66.51,0.08,8556181.0,-0.56,0.0434782608695652,0.3913043478260869,0.5217391304347826,0.9130434782608696,0.2329974811083123,1798.8,0.8619
2021-10-28,4596.42,47593.04,75089.0,1843.0,66.6,0.08,8556181.0,-0.46,0.1724137931034483,0.1034482758620689,0.2413793103448275,1.0,0.2576419213973799,1802.6,0.8559
2021-10-29,4605.38,47670.9,95103.0,1723.0,66.7,0.08,8556181.0,-0.38,0.027027027027027,0.1891891891891892,0.4054054054054054,0.945945945945946,0.2471098265895954,1783.9,0.8651
2021-11-01,4613.67,47894.1,113251.0,1281.0,66.87,0.08,8556181.0,-0.36,0.1935483870967742,0.4193548387096774,0.4838709677419355,1.0,0.2756132756132756,1795.8,0.8617
2021-11-02,4630.65,48031.14,68730.0,1269.0,66.95,0.08,8556181.0,-0.4,0.2068965517241379,0.2068965517241379,0.3793103448275862,0.8620689655172413,0.2271573604060913,1789.4,0.8636
2021-11-03,4660.57,48388.08,85593.0,1959.0,67.05,0.08,8574871.0,-0.38,0.3214285714285714,0.5714285714285715,0.4642857142857143,0.75,0.2304250559284116,1763.9,0.8611
2021-11-04,4680.06,48545.12,81436.0,1202.0,67.15,0.08,8574871.0,-0.46,0.1142857142857143,0.4285714285714285,0.5142857142857142,1.0,0.1928374655647382,1793.5,0.8655
2021-11-05,4697.53,48742.86,96857.0,2130.0,67.29,0.08,8574871.0,-0.53,0.1363636363636363,0.3636363636363636,0.409090909090909,0.9090909090909092,0.2601476014760148,1816.8,0.8644
2021-11-08,4701.7,48824.98,110746.0,1260.0,67.62,0.08,8574871.0,-0.58,0.1764705882352941,0.4117647058823529,0.5294117647058824,0.8823529411764706,0.170061099796334,1828.0,0.863
2021-11-09,4685.25,48665.92,78358.0,1427.0,67.78,0.08,8574871.0,-0.64,0.027027027027027,0.3783783783783784,0.4864864864864864,0.7297297297297298,0.1917255297679112,1830.8,0.8625
2021-11-10,4646.71,48176.47,95067.0,1679.0,67.95,0.08,8663117.0,-0.6,0.0689655172413793,0.1724137931034483,0.4137931034482758,0.5172413793103449,0.2084188911704312,1848.3,0.8711
2021-11-12,4682.85,48599.73,143499.0,2460.0,68.31,0.08,8663117.0,-0.59,0.2142857142857142,0.3214285714285714,0.4285714285714286,0.8571428571428572,0.14321608040201,1868.5,0.8736
2021-11-15,4682.8,48582.45,134039.0,1308.0,68.68,0.08,8663117.0,-0.56,0.037037037037037,0.2222222222222222,0.5925925925925926,0.5925925925925926,0.2002923976608187,1866.6,0.8796
2021-11-16,4700.9,48782.07,87265.0,1332.0,68.83,0.08,8663117.0,-0.5,0.074074074074074,0.3703703703703703,0.4814814814814815,0.7777777777777777,0.2568542568542568,1854.1,0.8833
2021-11-17,4688.67,48580.23,112836.0,1646.0,68.98,0.08,8674970.0,-0.51,0.2571428571428571,-0.2,0.4285714285714286,0.7142857142857143,0.1389290882778582,1872.8,0.8835
2021-11-18,4704.54,48652.55,109832.0,1351.0,69.13,0.08,8674970.0,-0.56,0.12,0.2,0.28,0.1999999999999999,0.1678681771369721,1864.0,0.8791
2021-11-19,4697.96,48528.59,126867.0,1790.0,69.31,0.08,8674970.0,-0.6,0.1612903225806451,0.2258064516129032,0.2258064516129032,0.6129032258064515,0.1907449209932279,1854.3,0.8865
2021-11-22,4682.94,48284.07,144616.0,1261.0,69.66,0.08,8674970.0,-0.49,0.125,0.5,0.34375,0.625,0.1941624365482233,1809.1,0.8901
2021-11-23,4690.7,48305.06,91344.0,1374.0,69.81,0.08,8674970.0,-0.43,0.409090909090909,0.2272727272727272,0.4090909090909091,0.7272727272727273,0.2090643274853801,1786.3,0.8889
2021-11-24,4701.46,48443.39,111579.0,1710.0,69.93,0.08,8681771.0,-0.46,0.0799999999999999,0.24,0.28,0.6799999999999999,0.1585014409221902,1786.9,0.8929
2021-11-26,4594.62,47329.19,53421.0,372.0,70.03,0.08,8681771.0,-0.55,0.1739130434782608,0.3478260869565217,0.2608695652173913,0.6521739130434783,0.2732426303854875,1788.1,0.8836
2021-11-29,4655.27,47856.44,186295.0,1936.0,70.24,0.08,8681771.0,-0.51,0.1176470588235294,0.088235294117647,0.411764705882353,0.7647058823529411,0.2536231884057971,1785.2,0.8855
2021-11-30,4567.0,46906.96,117101.0,1636.0,70.37,0.08,8681771.0,-0.58,0.1666666666666666,0.3,0.3999999999999999,0.7666666666666667,0.2418812989921613,1776.5,0.8819
2021-12-01,4513.04,46216.66,137107.0,2054.0,70.5,0.08,8650402.0,-0.56,0.1851851851851851,0.5925925925925926,0.5185185185185185,0.8888888888888888,0.2764883955600403,1784.3,0.8833
2021-12-02,4577.1,46955.02,138852.0,3904.0,70.64,0.08,8650402.0,-0.61,0.3333333333333333,0.303030303030303,0.4545454545454545,0.7272727272727273,0.2339121552604698,1762.7,0.8848
2021-12-03,4538.43,46441.66,158620.0,1579.0,70.79,0.08,8650402.0,-0.63,0.3043478260869565,0.4347826086956522,0.3043478260869565,0.6521739130434783,0.189161554192229,1783.9,0.8839
2021-12-06,4591.67,47007.56,177688.0,1417.0,71.05,0.08,8650402.0,-0.57,0.074074074074074,0.5185185185185186,0.7037037037037037,0.7037037037037037,0.2184684684684684,1779.5,0.886
2021-12-07,4686.75,48019.47,113263.0,1564.0,71.17,0.08,8650402.0,-0.53,0.3478260869565217,0.3913043478260869,0.391304347826087,0.826086956521739,0.2117117117117117,1784.7,0.8875
2021-12-08,4701.21,48232.99,149905.0,1816.0,71.29,0.08,8664524.0,-0.5,0.074074074074074,0.4444444444444444,0.3333333333333333,0.9259259259259258,0.2342038753159224,1785.5,0.8816
2021-12-09,4667.45,47756.8,124527.0,1572.0,71.41,0.08,8664524.0,-0.48,0.0967741935483871,0.3548387096774194,0.2903225806451613,0.935483870967742,0.1987060998151571,1776.7,0.8855
2021-12-10,4712.02,48094.69,158199.0,1799.0,71.54,0.08,8664524.0,-0.44,0.15625,0.03125,0.3125,0.875,0.2188295165394402,1784.8,0.8835
2021-12-13,4668.97,47631.05,185493.0,1407.0,71.77,0.08,8664524.0,-0.47,0.2857142857142857,0.1071428571428571,0.4642857142857143,0.8214285714285715,0.2519685039370078,1788.3,0.8861
2021-12-14,4634.09,47254.19,115028.0,1549.0,71.88,0.08,8664524.0,-0.44,0.1176470588235294,0.2352941176470588,0.4117647058823529,0.8235294117647058,0.170528266913809,1772.3,0.8881
2021-12-15,4709.85,48013.53,143626.0,2253.0,72.0,0.08,8756666.0,-0.42,0.1904761904761904,0.3333333333333333,0.3809523809523809,0.8095238095238095,0.197610294117647,1764.5,0.8856
2021-12-16,4668.67,47503.92,141726.0,1293.0,72.11,0.08,8756666.0,-0.42,-0.1153846153846153,0.1538461538461538,0.1153846153846153,0.9230769230769232,0.2644376899696049,1798.2,0.8827
2021-12-17,4620.64,47172.38,192651.0,1850.0,72.24,0.08,8756666.0,-0.44,0.375,0.4166666666666666,0.4166666666666666,0.75,0.2101382488479262,1804.9,0.8897
2021-12-20,4568.02,46594.03,240045.0,1579.0,72.52,0.08,8756666.0,-0.43,-0.1304347826086956,0.4347826086956522,0.3043478260869565,0.9565217391304348,0.2022357723577235,1794.6,0.8869
2021-12-21,4649.23,47527.23,179401.0,1951.0,72.66,0.08,8756666.0,-0.46,0.1785714285714285,0.4285714285714286,0.4285714285714285,0.7142857142857142,0.1595547309833024,1788.7,0.8859
2021-12-22,4696.56,47987.53,243749.0,4188.0,72.79,0.08,8790495.0,-0.5,0.1999999999999999,0.35,0.35,1.0,0.2136279926335175,1802.2,0.8829
2021-12-23,4725.79,48302.65,269754.0,1385.0,72.9,0.08,8790495.0,-0.45,0.25,0.4166666666666667,0.4166666666666667,0.9722222222222222,0.185013876040703,1811.7,0.8827
2021-12-27,4791.19,48918.18,500547.0,1793.0,73.09,0.08,8790495.0,-0.5,0.1428571428571428,0.2857142857142857,-0.1428571428571428,0.5714285714285714,0.1819105691056911,1808.8,0.8828
2021-12-28,4786.35,48815.33,361997.0,2315.0,73.23,0.08,8790495.0,-0.48,0.1578947368421052,0.4736842105263158,0.5789473684210527,1.0,0.2022471910112359,1810.9,0.8841
2021-12-29,4793.06,48870.99,502093.0,2355.0,73.36,0.08,8757460.0,-0.45,-0.0416666666666666,0.2083333333333333,0.0416666666666666,0.75,0.1640271493212669,1805.8,0.881
2021-12-30,4778.73,48773.2,590660.0,1495.0,73.48,0.08,8757460.0,-0.51,0.2222222222222222,0.2962962962962963,0.4814814814814814,0.7777777777777777,0.3109756097560976,1814.1,0.8828
2021-12-31,4766.18,48634.31,513593.0,711.0,73.53,0.08,8757460.0,-0.52,0.375,0.3333333333333333,0.625,0.8333333333333333,0.3278061224489796,1828.6,0.8794
2022-01-03,4796.56,48929.18,1044839.0,1840.0,73.68,0.08,8757460.0,-0.43,0.0,0.0999999999999999,0.2,0.85,0.2429378531073446,1800.1,0.8851
2022-01-04,4793.54,48846.02,812112.0,2309.0,73.79,0.08,8757460.0,-0.35,0.0,0.0416666666666666,0.375,0.6666666666666667,0.1388044579533941,1814.6,0.886
2022-01-05,4700.58,47770.39,662511.0,2182.0,73.91,0.08,8765721.0,-0.27,0.0625,0.1875,0.46875,0.875,0.1642066420664206,1825.1,0.8839
2022-01-06,4696.05,47764.14,834945.0,2057.0,74.02,0.08,8765721.0,-0.21,0.0909090909090909,0.0454545454545454,0.1818181818181818,0.9090909090909092,0.1565656565656565,1789.2,0.8851
2022-01-07,4677.03,47528.28,869684.0,2401.0,74.14,0.08,8765721.0,-0.22,0.2272727272727272,0.2727272727272727,0.6363636363636364,1.0,0.1911357340720221,1797.4,0.8801
2022-01-10,4670.29,47455.34,1383795.0,2012.0,74.37,0.08,8765721.0,-0.21,0.0625,0.0625,0.125,0.75,0.2150866462793068,1798.8,0.8828
2022-01-11,4713.07,47933.95,787218.0,2469.0,74.47,0.08,8765721.0,-0.29,0.1904761904761904,0.238095238095238,0.6666666666666666,0.9047619047619048,0.2269938650306748,1818.5,0.8797
2022-01-12,4726.35,48002.87,848542.0,2806.0,74.57,0.08,8788278.0,-0.23,0.0526315789473684,0.4736842105263157,0.4736842105263158,0.9473684210526316,0.1531531531531531,1827.3,0.8739
2022-01-13,4659.03,47297.36,861298.0,2518.0,74.68,0.08,8788278.0,-0.23,0.1599999999999999,0.28,0.36,1.0,0.1865808823529411,1821.4,0.873
2022-01-14,4662.85,47316.14,879944.0,2738.0,74.79,0.08,8788278.0,-0.16,0.0434782608695652,0.0434782608695652,0.3043478260869565,0.6521739130434783,0.1831129196337741,1816.5,0.8759
2022-01-18,4577.11,46372.72,1129339.0,2683.0,75.03,0.08,8788278.0,-0.12,0.1428571428571428,0.2857142857142857,0.0714285714285714,0.5,0.1793416572077185,1812.4,0.8829
2022-01-19,4532.76,45903.33,907981.0,3435.0,75.11,0.08,8867834.0,-0.11,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.8571428571428572,0.1481900452488687,1845.5,0.8817
2022-01-20,4482.73,45369.23,732514.0,2895.0,75.19,0.08,8867834.0,-0.1,0.1,0.6,0.4499999999999999,0.7,0.1131221719457014,1844.9,0.8841
2022-01-21,4397.94,44480.38,840984.0,3356.0,75.27,0.08,8867834.0,-0.18,0.3043478260869565,0.3913043478260869,0.3478260869565217,0.6956521739130435,0.1749049429657794,1834.1,0.8814
2022-01-24,4410.13,44708.28,921979.0,2164.0,75.41,0.08,8867834.0,-0.19,0.2083333333333333,0.2916666666666666,0.3333333333333333,0.8333333333333333,0.1677336747759283,1844.2,0.883
2022-01-25,4356.45,44102.32,493130.0,3170.0,75.48,0.08,8867834.0,-0.16,0.3214285714285714,0.0714285714285714,0.3214285714285714,0.9285714285714286,0.1598984771573603,1855.0,0.8848
2022-01-26,4349.93,43958.22,624003.0,3831.0,75.54,0.08,8860485.0,-0.1,0.0,-0.0952380952380952,0.2380952380952381,0.8571428571428572,0.1918678526048284,1832.0,0.8896
2022-01-27,4326.51,43637.55,506266.0,2579.0,75.6,0.08,8860485.0,-0.17,-0.238095238095238,0.238095238095238,0.2380952380952381,0.9047619047619048,0.2148481439820022,1795.0,0.8972
2022-01-28,4431.85,44699.51,614033.0,4098.0,75.67,0.08,8860485.0,-0.21,0.1764705882352941,0.5,0.4705882352941177,0.8529411764705882,0.1822784810126582,1786.6,0.897
2022-01-31,4515.55,45677.13,542226.0,2620.0,75.78,0.08,8860485.0,-0.19,-0.0625,0.1875,0.25,0.8125,0.1715749039692701,1796.4,0.8901
2022-02-01,4546.54,46037.46,325381.0,3332.0,75.82,0.08,8860485.0,-0.15,-0.0344827586206896,0.1034482758620689,0.3793103448275862,0.6206896551724137,0.1768707482993197,1801.5,0.8871
2022-02-02,4589.38,46321.49,329502.0,3572.0,75.87,0.08,8873211.0,-0.14,0.1724137931034483,0.3448275862068966,0.3448275862068964,0.8275862068965517,0.2231030577576444,1810.3,0.8846
2022-02-03,4477.44,45179.62,274791.0,2454.0,75.91,0.08,8873211.0,-0.08,0.1739130434782608,-0.1739130434782609,0.1739130434782608,0.9130434782608696,0.1898550724637681,1804.1,0.874
2022-02-04,4500.53,45482.72,354940.0,4107.0,75.95,0.08,8873211.0,0.0,-0.0416666666666666,0.125,0.5,0.75,0.1500843170320405,1807.8,0.8734
2022-02-07,4483.87,45363.68,346393.0,3062.0,76.04,0.08,8873211.0,-0.01,0.0769230769230769,0.0,0.3076923076923076,0.6923076923076923,0.1737226277372262,1821.8,0.874
2022-02-08,4521.54,45789.32,214264.0,2979.0,76.08,0.08,8873211.0,-0.01,0.0,0.3125,0.59375,0.59375,0.1723700887198986,1827.9,0.8759
2022-02-09,4587.18,46524.4,188400.0,3428.0,76.12,0.08,8878009.0,-0.01,0.0,0.423076923076923,0.6153846153846154,0.8846153846153847,0.2293178519593614,1836.6,0.8752
2022-02-10,4504.08,45711.77,171273.0,3265.0,76.16,0.08,8878009.0,0.05,0.1111111111111111,0.2222222222222222,0.2592592592592593,0.8888888888888888,0.206081081081081,1837.4,0.8751
2022-02-11,4418.64,44852.3,209320.0,2690.0,76.21,0.08,8878009.0,0.02,0.1724137931034483,0.2068965517241379,0.5172413793103449,1.0,0.1794500723589001,1842.1,0.881
2022-02-14,4401.67,44670.32,170182.0,3198.0,76.27,0.08,8878009.0,0.05,0.25,0.1666666666666666,0.0416666666666666,1.0,0.2137628111273792,1869.4,0.8844
2022-02-15,4471.07,45467.84,111175.0,2564.0,76.3,0.08,8878009.0,0.11,0.0476190476190476,-0.0952380952380952,0.380952380952381,0.7619047619047619,0.2217327459618208,1856.2,0.8803
2022-02-16,4475.01,45485.15,114838.0,3187.0,76.33,0.08,8911033.0,0.08,0.0,0.3,0.2,0.7999999999999999,0.2346938775510204,1871.5,0.8792
2022-02-17,4380.26,44461.61,101698.0,2919.0,76.36,0.08,8911033.0,0.1,0.2068965517241379,0.5862068965517242,0.6206896551724138,0.7931034482758621,0.1932203389830508,1902.0,0.8801
2022-02-18,4348.87,44102.29,145176.0,2486.0,76.4,0.08,8911033.0,0.04,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.8214285714285715,0.2030981067125645,1899.8,0.8832
